,Pais,Data,Decklist,Evento,Formato,Heroi,Resultado,Link do deck,Tipo de evento,Classe,Talento,Idade
2294,Australia,13 Sep 2022,Amelia Hulin Bobart Iyslander Deck – Australia National Championship 09.13.22,Australia National Championship,Classic Constructed,Iyslander,5th,https://fabtcg.com/decklists/amelia-hulin-bobart-iyslander-deck-australia-national-championship-091322/,national,['Wizard'],['Elemental'],['Young']
2295,Australia,13 Sep 2022,Jordan Kassiotis Dromai Deck – Australia National Championship 09.13.22,Australia National Championship,Classic Constructed,"Dromai, Ash Artist",5th,https://fabtcg.com/decklists/jordan-kassiotis-dromai-deck-australia-national-championship-091322/,national,['Illusionist'],['Draconic'],['Adult']
2296,Austria,11 Sep 2022,Long Dao Briar Deck – Austria National Championship 09.11.22,Austria National Championship,Classic Constructed,"Briar, Warden of Thorns",1st,https://fabtcg.com/decklists/long-dao-briar-deck-austria-national-championship-091122/,national,['Runeblade'],['Elemental'],['Adult']
2297,Austria,11 Sep 2022,Alexander Tsohohey Dash Deck – Austria National Championship 09.11.22,Austria National Championship,Classic Constructed,"Dash, Inventor Extraordinaire",2nd,https://fabtcg.com/decklists/alexander-tsohohey-dash-deck-austria-national-championship-091122/,national,['Mechanologist'],['nenhum'],['Adult']
2298,Hungary,11 Sep 2022,Acs Domonkos Briar Deck – Hungary National Championship 09.11.22,Hungary National Championship,Classic Constructed,"Briar, Warden of Thorns",1st,https://fabtcg.com/decklists/acs-domonkos-briar-deck-hungary-national-championship-091122/,national,['Runeblade'],['Elemental'],['Adult']
2299,Hungary,11 Sep 2022,Herendi Balint Dromai Deck – Hungary National Championship 09.11.22,Hungary National Championship,Classic Constructed,"Dromai, Ash Artist",2nd,https://fabtcg.com/decklists/herendi-balint-dromai-deck-hungary-national-championship-091122/,national,['Illusionist'],['Draconic'],['Adult']
2300,Norway,11 Sep 2022,Adrian Fjell Dromai Deck – Norway National Championship 09.11.22,Norway National Championship,Classic Constructed,"Dromai, Ash Artist",1st,https://fabtcg.com/decklists/adrian-fjell-dromai-deck-norway-national-championship-091122/,national,['Illusionist'],['Draconic'],['Adult']
2301,Norway,11 Sep 2022,Magne Gjennestad Viserai Deck – Norway National Championship 09.11.22,Norway National Championship,Classic Constructed,"Viserai, Rune Blood",2nd,https://fabtcg.com/decklists/magne-gjennestad-viserai-deck-norway-national-championship-091122/,national,['Runeblade'],['nenhum'],['Adult']
2302,Vietnam,11 Sep 2022,Quang Dong Dorinthea Deck – Vietnam National Championship 09.11.22,Vietnam National Championship,Blitz,Dorinthea Ironsong,1st,https://fabtcg.com/decklists/quang-dong-dorinthea-deck-vietnam-national-championship-091122/,national,['Warrior'],['nenhum'],['Adult']
2303,Vietnam,11 Sep 2022,Duc Dao Nhat Oldhim Deck – Vietnam National Championship 09.11.22,Vietnam National Championship,Blitz,"Oldhim, Grandfather of Eternity",2nd,https://fabtcg.com/decklists/duc-dao-nhat-oldhim-deck-vietnam-national-championship-091122/,national,['Guardian'],['Elemental'],['Adult']
2304,France,10 Sep 2022,Mohamed El Fardi Oldhim Deck – France National Championship 09.10.22,France National Championship,Classic Constructed,"Oldhim, Grandfather of Eternity",1st,https://fabtcg.com/decklists/mohamed-el-fardi-oldhim-deck-france-national-championship-091022/,national,['Guardian'],['Elemental'],['Adult']
2305,France,10 Sep 2022,Kim Barroso Oldhim Deck – France National Championship 09.10.22,France National Championship,Classic Constructed,"Oldhim, Grandfather of Eternity",2nd,https://fabtcg.com/decklists/kim-barroso-oldhim-deck-france-national-championship-091022/,national,['Guardian'],['Elemental'],['Adult']
2306,France,10 Sep 2022,Yong Soon OOI Iyslander Deck – France National Championship 09.10.22,France National Championship,Classic Constructed,Iyslander,3rd,https://fabtcg.com/decklists/yong-soon-ooi-iyslander-deck-france-national-championship-091022/,national,['Wizard'],['Elemental'],['Young']
2307,France,10 Sep 2022,Nicolas Campiglia Bravo Deck – France National Championship 09.10.22,France National Championship,Classic Constructed,"Bravo, Showstopper",3rd,https://fabtcg.com/decklists/nicolas-campiglia-bravo-deck-france-national-championship-091022/,national,['Guardian'],['nenhum'],['Adult']
2308,France,10 Sep 2022,Stepahen Doutaz Briar Deck – France National Championship 09.10.22,France National Championship,Classic Constructed,"Briar, Warden of Thorns",5th,https://fabtcg.com/decklists/stepahen-doutaz-briar-deck-france-national-championship-091022/,national,['Runeblade'],['Elemental'],['Adult']
2309,France,10 Sep 2022,Natalia Berger Oldhim Deck – France National Championship 09.10.22,France National Championship,Classic Constructed,"Oldhim, Grandfather of Eternity",5th,https://fabtcg.com/decklists/natalia-berger-oldhim-deck-france-national-championship-091022/,national,['Guardian'],['Elemental'],['Adult']
2310,France,10 Sep 2022,Marc Alexandre Viserai Deck – France National Championship 09.10.22,France National Championship,Classic Constructed,"Viserai, Rune Blood",5th,https://fabtcg.com/decklists/marc-alexandre-viserai-deck-france-national-championship-091022/,national,['Runeblade'],['nenhum'],['Adult']
2311,France,10 Sep 2022,Paul Raffournier Briar Deck – France National Championship 09.10.22,France National Championship,Classic Constructed,"Briar, Warden of Thorns",5th,https://fabtcg.com/decklists/paul-raffournier-briar-deck-france-national-championship-091022/,national,['Runeblade'],['Elemental'],['Adult']
2312,Lithuania,10 Sep 2022,Darvydas Cepukaitis Oldhim Deck – Lithuania National Championship 09.10.22,Lithuania National Championship,Classic Constructed,"Oldhim, Grandfather of Eternity",1st,https://fabtcg.com/decklists/darvydas-cepukaitis-oldhim-deck-lithuania-national-championship-091022/,national,['Guardian'],['Elemental'],['Adult']
2313,Lithuania,10 Sep 2022,Edgar Strogonov Oldhim Deck – Lithuania National Championship 09.10.22,Lithuania National Championship,Classic Constructed,"Oldhim, Grandfather of Eternity",2nd,https://fabtcg.com/decklists/edgar-strogonov-oldhim-deck-lithuania-national-championship-091022/,national,['Guardian'],['Elemental'],['Adult']
2314,Slovenia,10 Sep 2022,Jan Ban Oldhim Deck – Slovenia National Championship 09.10.22,Slovenia National Championship,Classic Constructed,"Oldhim, Grandfather of Eternity",1st,https://fabtcg.com/decklists/jan-ban-oldhim-deck-slovenia-national-championship-091022/,national,['Guardian'],['Elemental'],['Adult']
2315,Slovenia,10 Sep 2022,Jan Sinkovec Dorinthea Deck – Slovenia National Championship 09.10.22,Slovenia National Championship,Classic Constructed,Dorinthea Ironsong,2nd,https://fabtcg.com/decklists/jan-sinkovec-dorinthea-deck-slovenia-national-championship-091022/,national,['Warrior'],['nenhum'],['Adult']
2316,Malaysia,09 Sep 2022,Nitya Kalaichelvan Rhinar Deck – Malaysia National Championship 09.09.22,Malaysia National Championship,Classic Constructed,"Rhinar, Reckless Rampage",1st,https://fabtcg.com/decklists/nitya-kalaichelvan-rhinar-deck-malaysia-national-championship-090922/,national,['Brute'],['nenhum'],['Adult']
2317,Malaysia,09 Sep 2022,Mark Siew Bravo Deck – Malaysia National Championship 09.09.22,Malaysia National Championship,Classic Constructed,"Bravo, Showstopper",2nd,https://fabtcg.com/decklists/mark-siew-bravo-deck-malaysia-national-championship-090922/,national,['Guardian'],['nenhum'],['Adult']
2318,United States of America,04 Sep 2022,Ryan Rich Oldhim – Battle Hardened Columbus 4-9-22,Battle Hardened: Columbus,Classic Constructed,"Oldhim, Grandfather of Eternity",1st,https://fabtcg.com/decklists/ryan-rich-oldhim-battle-hardened-columbus-4-9-22/,battle hardened,['Guardian'],['Elemental'],['Adult']
2319,Canada,04 Sep 2022,Matthew Dilks Dash – Battle Hardened Columbus 4-9-22,Battle Hardened: Columbus,Classic Constructed,"Dash, Inventor Extraordinaire",2nd,https://fabtcg.com/decklists/matthew-dilks-dash-battle-hardened-columbus-4-9-22/,battle hardened,['Mechanologist'],['nenhum'],['Adult']
2320,United States of America,04 Sep 2022,James Adams Iyslander – Battle Hardened Columbus 4-9-22,Battle Hardened: Columbus,Classic Constructed,Iyslander,3rd,https://fabtcg.com/decklists/james-adams-iyslander-battle-hardened-columbus-4-9-22/,battle hardened,['Wizard'],['Elemental'],['Young']
2321,United States of America,04 Sep 2022,Levi Rauch Iyslander – Battle Hardened Columbus 4-9-22,Battle Hardened: Columbus,Classic Constructed,Iyslander,3rd,https://fabtcg.com/decklists/levi-rauch-iyslander-battle-hardened-columbus-4-9-22/,battle hardened,['Wizard'],['Elemental'],['Young']
2322,United States of America,04 Sep 2022,Anthony Bugoci Oldhim – Battle Hardened Columbus 4-9-22,Battle Hardened: Columbus,Classic Constructed,"Oldhim, Grandfather of Eternity",5th,https://fabtcg.com/decklists/anthony-bugoci-oldhim-battle-hardened-columbus-4-9-22/,battle hardened,['Guardian'],['Elemental'],['Adult']
2323,United States of America,04 Sep 2022,Charles Dunn Oldhim – Battle Hardened Columbus 4-9-22,Battle Hardened: Columbus,Classic Constructed,"Oldhim, Grandfather of Eternity",5th,https://fabtcg.com/decklists/charles-dunn-oldhim-battle-hardened-columbus-4-9-22/,battle hardened,['Guardian'],['Elemental'],['Adult']
2324,United States of America,04 Sep 2022,Peyton Laufenberg Dromai – Battle Hardened Columbus 4-9-22,Battle Hardened: Columbus,Classic Constructed,"Dromai, Ash Artist",5th,https://fabtcg.com/decklists/peyton-laufenberg-dromai-battle-hardened-columbus-4-9-22/,battle hardened,['Illusionist'],['Draconic'],['Adult']
2325,United States of America,04 Sep 2022,David Reitenbach Dromai – Battle Hardened Columbus 4-9-22,Battle Hardened: Columbus,Classic Constructed,"Dromai, Ash Artist",5th,https://fabtcg.com/decklists/david-reitenbach-dromai-battle-hardened-columbus-4-9-22/,battle hardened,['Illusionist'],['Draconic'],['Adult']
2326,United Kingdom,26 Aug 2022,Matthew Foulkes Briar – Pro Tour Lille 26.08.22,Pro Tour Lille,Classic Constructed,"Briar, Warden of Thorns",1st,https://fabtcg.com/decklists/matthew-foulkes-briar-pro-tour-lille-260822/,pro tour,['Runeblade'],['Elemental'],['Adult']
2327,Poland,26 Aug 2022,Bartosz Ziemba Briar – Pro Tour Lille 26.08.22,Pro Tour Lille,Classic Constructed,"Briar, Warden of Thorns",2nd,https://fabtcg.com/decklists/bartosz-ziemba-briar-pro-tour-lille-260822/,pro tour,['Runeblade'],['Elemental'],['Adult']
2328,Poland,26 Aug 2022,Jakub Irzyk Briar – Pro Tour Lille 26.08.22,Pro Tour Lille,Classic Constructed,"Briar, Warden of Thorns",3rd,https://fabtcg.com/decklists/jakub-irzyk-briar-pro-tour-lille-260822/,pro tour,['Runeblade'],['Elemental'],['Adult']
2329,United Kingdom,26 Aug 2022,Shahmir Samee Briar – Pro Tour Lille 26.08.22,Pro Tour Lille,Classic Constructed,"Briar, Warden of Thorns",3rd,https://fabtcg.com/decklists/shahmir-samee-briar-pro-tour-lille-260822/,pro tour,['Runeblade'],['Elemental'],['Adult']
2330,United States of America,26 Aug 2022,Pheano Black Prism – Pro Tour Lille 26.08.22,Pro Tour Lille,Classic Constructed,"Prism, Sculptor of Arc Light",5th,https://fabtcg.com/decklists/pheano-black-prism-pro-tour-lille-260822/,pro tour,['Illusionist'],['Light'],['Adult']
2331,Spain,26 Aug 2022,Pablo Pintor Viserai – Pro Tour Lille 26.08.22,Pro Tour Lille,Classic Constructed,"Viserai, Rune Blood",5th,https://fabtcg.com/decklists/pablo-pintor-viserai-pro-tour-lille-260822/,pro tour,['Runeblade'],['nenhum'],['Adult']
2332,Germany,26 Aug 2022,Christian Hauck Dash – Pro Tour Lille 26.08.22,Pro Tour Lille,Classic Constructed,"Dash, Inventor Extraordinaire",5th,https://fabtcg.com/decklists/christian-hauck-dash-pro-tour-lille-260822/,pro tour,['Mechanologist'],['nenhum'],['Adult']
2333,Netherlands,26 Aug 2022,Ian Zhang Prism – Pro Tour Lille 26.08.22,Pro Tour Lille,Classic Constructed,"Prism, Sculptor of Arc Light",5th,https://fabtcg.com/decklists/ian-zhang-prism-pro-tour-lille-260822/,pro tour,['Illusionist'],['Light'],['Adult']
2334,United States of America,21 Aug 2022,Anthony Nguyen – Oldhim Battle Hardened Baltimore 21-8-22,Battle Hardened: Baltimore,Blitz,"Oldhim, Grandfather of Eternity",1st,https://fabtcg.com/decklists/anthony-nguyen-oldhim-battle-hardened-baltimore-21-8-22/,battle hardened,['Guardian'],['Elemental'],['Adult']
2335,United States of America,21 Aug 2022,Jack Stoney – Ira Battle Hardened Baltimore 21-8-22,Battle Hardened: Baltimore,Blitz,"Ira, Crimson Haze",2nd,https://fabtcg.com/decklists/jack-stoney-ira-battle-hardened-baltimore-21-8-22/,battle hardened,['Ninja'],['nenhum'],['Young']
2336,United States of America,21 Aug 2022,Sherman Darrenkamp – Dorinthea Battle Hardened Baltimore 21-8-22,Battle Hardened: Baltimore,Blitz,Dorinthea Ironsong,3rd,https://fabtcg.com/decklists/sherman-darrenkamp-dorinthea-battle-hardened-baltimore-21-8-22/,battle hardened,['Warrior'],['nenhum'],['Adult']
2337,United States of America,21 Aug 2022,Nicholas Porter – Dorinthea Battle Hardened Baltimore 21-8-22,Battle Hardened: Baltimore,Blitz,Dorinthea Ironsong,3rd,https://fabtcg.com/decklists/nicholas-porter-dorinthea-battle-hardened-baltimore-21-8-22/,battle hardened,['Warrior'],['nenhum'],['Adult']
2338,United States of America,21 Aug 2022,Ciro Gambone – Iyslander Battle Hardened Baltimore 21-8-22,Battle Hardened: Baltimore,Blitz,Iyslander,5th,https://fabtcg.com/decklists/ciro-gambone-iyslander-battle-hardened-baltimore-21-8-22/,battle hardened,['Wizard'],['Elemental'],['Young']
2339,United States of America,21 Aug 2022,Vincent Gambone – Briar Battle Hardened Baltimore 21-8-22,Battle Hardened: Baltimore,Blitz,"Briar, Warden of Thorns",5th,https://fabtcg.com/decklists/vincent-gambone-briar-battle-hardened-baltimore-21-8-22/,battle hardened,['Runeblade'],['Elemental'],['Adult']
2340,United States of America,21 Aug 2022,Samuel Hershey – Fai Battle Hardened Baltimore 21-8-22,Battle Hardened: Baltimore,Blitz,"Fai, Rising Rebellion",5th,https://fabtcg.com/decklists/samuel-hershey-fai-battle-hardened-baltimore-21-8-22/,battle hardened,['Ninja'],['Draconic'],['Adult']
2341,United States of America,21 Aug 2022,Jeff Stamm Chane – Battle Hardened Baltimore 21-8-22,Battle Hardened: Baltimore,Blitz,"Chane, Bound by Shadow",5th,https://fabtcg.com/decklists/jeff-stamm-chane-battle-hardened-baltimore-21-8-22/,battle hardened,['Runeblade'],['Shadow'],['Adult']
2342,Thailand,21 Aug 2022,Jason Zhang Mechanologist Deck,Calling: Singapore,Classic Constructed,"Dash, Inventor Extraordinaire",1st,https://fabtcg.com/decklists/jason-zhang-mechanologist-deck/,calling,['Mechanologist'],['nenhum'],['Adult']
2343,Hong Kong,21 Aug 2022,Chan Nova Elemental Runeblade Deck,Calling: Singapore,Classic Constructed,"Briar, Warden of Thorns",2nd,https://fabtcg.com/decklists/chan-nova-elemental-runeblade-deck/,calling,['Runeblade'],['Elemental'],['Adult']
2344,Hong Kong,21 Aug 2022,Allen Lau Elemental Runeblade Deck,Calling: Singapore,Classic Constructed,"Briar, Warden of Thorns",3rd,https://fabtcg.com/decklists/allen-lau-elemental-runeblade-deck/,calling,['Runeblade'],['Elemental'],['Adult']
2345,Taiwan,21 Aug 2022,Cyk Lionel Runeblade Deck,Calling: Singapore,Classic Constructed,"Viserai, Rune Blood",3rd,https://fabtcg.com/decklists/cyk-lionel-runeblade-deck/,calling,['Runeblade'],['nenhum'],['Adult']
